id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
11891,Kung Pow: Enter the Fist,"['action', 'comedy']","['lossoffamily', 'lossofparents', 'supernaturalpowers', 'invulnerability', 'spoof', 'evil', 'murderhunt']","['huilouchen', 'tadhorino', 'steveoedekerk', 'jennifertung', 'minglo']",steveoedekerk,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",8.288813,6.1,159,2002-01-25,,,81.0,en,2002,0.0,Standard,6.092794730588866,lossoffamily lossofparents supernaturalpowers invulnerability spoof evil murderhunt huilouchen tadhorino steveoedekerk jennifertung minglo steveoedekerk action comedy,166
9362,Tremors,"['action', 'horror']","['nevada', 'smalltown', 'tractor', 'stranded', 'cultfavorite', 'tentacle', 'rural', 'graboids', 'seismologist', 'binoculars', 'maneatenbymonster', 'giantworm']","['kevinbacon', 'fredward', 'finncarter', 'michaelgross', 'rebamcentire']",ronunderwood,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",32.579697,6.6,864,1990-01-19,11000000.0,48572000.0,96.0,en,1990,3.415636363636364,Standard,6.254532339726984,nevada smalltown tractor stranded cultfavorite tentacle rural graboids seismologist binoculars maneatenbymonster giantworm kevinbacon fredward finncarter michaelgross rebamcentire ronunderwood action horror,206
9902,Wrong Turn,"['horror', 'thriller']","['lifeanddeath', 'deathofafriend', 'partsofdeadbody']","['desmondharrington', 'elizadushku', 'emmanuellechriqui', 'jeremysisto', 'kevinzegers']",robschmidt,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",33.555764,6.0,635,2003-05-30,12600000.0,28650575.0,84.0,en,2003,1.2738551587301588,Standard,6.068508205255196,lifeanddeath deathofafriend partsofdeadbody desmondharrington elizadushku emmanuellechriqui jeremysisto kevinzegers robschmidt horror thriller,142
14729,The Long Riders,"['western', 'history']","['brotherbrotherrelationship', 'jessejames', 'coleyounger']","['davidcarradine', 'keithcarradine', 'robertcarradine', 'jameskeach', 'stacykeach']",walterhill,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",2.959547,6.6,50,1980-05-12,10000000.0,15795189.0,99.0,en,1980,0.5795189,Standard,6.105617557126776,brotherbrotherrelationship jessejames coleyounger davidcarradine keithcarradine robertcarradine jameskeach stacykeach walterhill western history,144
9455,The Corruptor,"['action', 'crime', 'mystery', 'thriller']","['newyork', 'lifeanddeath', 'gangwar', 'police', 'chinatown', 'triad']","['markwahlberg', 'chowyun-fat', 'byronmann', 'kimchan', 'ricyoung']",jamesfoley,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",4.068107,6.0,57,1999-03-12,25000000.0,15156200.0,110.0,en,1999,-0.393752,Standard,6.089399701845627,newyork lifeanddeath gangwar police chinatown triad markwahlberg chowyun-fat byronmann kimchan ricyoung jamesfoley action crime mystery thriller,144
103731,Mud,['drama'],"['river', 'snake', 'arkansas', 'fugitive', 'riverboat']","['matthewmcconaughey', 'tyesheridan', 'jacoblofland', 'samshepard', 'reesewitherspoon']",jeffnichols,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,17.663353,7.0,1068,2013-05-01,10000000.0,21587700.0,130.0,en,2013,1.15877,Standard,6.425766651141688,river snake arkansas fugitive riverboat matthewmcconaughey tyesheridan jacoblofland samshepard reesewitherspoon jeffnichols drama,129
10090,Reno 911!: Miami,"['action', 'adventure', 'comedy', 'crime']","['sex', 'terrorist', 'beach', 'nudity', 'police', 'parody', 'attack', 'shootout', 'mockumentary', 'explosion', 'drug']","['lennieloftin', 'dannydevito', 'bengarant', 'carlosalazraqui', 'marybirdsong']",bengarant,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,4.207456,5.6,72,2007-02-23,10000000.0,20342161.0,84.0,en,2007,1.0342161,Standard,6.073622380066061,sex terrorist beach nudity police parody attack shootout mockumentary explosion drug lennieloftin dannydevito bengarant carlosalazraqui marybirdsong bengarant action adventure comedy crime,188
164558,One Direction: This Is Us,"['documentary', 'music']",['concert'],"['harrystyles', 'niallhoran', 'zaynmalik', 'louistomlinson', 'liampayne']",morganspurlock,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457,8.0,201,2013-08-28,10000000.0,,92.0,en,2013,-1.0,Standard,6.28020407711984,concert harrystyles niallhoran zaynmalik louistomlinson liampayne morganspurlock documentary music,98
19905,"The Goods: Live Hard, Sell Hard",['comedy'],['duringcreditsstinger'],"['jeremypiven', 'vingrhames', 'jamesbrolin', 'davidkoechner', 'kathrynhahn']",nealbrennan,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",3.352702,5.4,58,2009-08-14,10000000.0,,90.0,en,2009,-1.0,Standard,6.0710020010958665,duringcreditsstinger jeremypiven vingrhames jamesbrolin davidkoechner kathrynhahn nealbrennan comedy,100
17710,Hey Arnold! The Movie,"['animation', 'family']",[],"['spencerklein', 'francescasmith', 'jamilwalkersmith', 'dancastellaneta', 'tressmacneille']",tucktucker,"When a powerful developer named Mr. Scheck wants to knock down all the stores and houses in Arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. But with the help of a superhero and a mysterious deep-voiced stranger, Arnold and Gerald will need to recover a crucial document in order to save their beloved neighborhood.",5.856363,5.6,62,2002-06-28,,,76.0,en,2002,0.0,Standard,6.076114604755947, spencerklein francescasmith jamilwalkersmith dancastellaneta tressmacneille tucktucker animation family,104
75900,My Week with Marilyn,['drama'],"['basedonnovel', 'biography', 'historicalfigure', 'marilynmonroe']","['michellewilliams', 'eddieredmayne', 'kennethbranagh', 'juliaormond', 'judidench']",simoncurtis,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",21.006078,6.6,406,2011-10-17,6400000.0,35057696.0,99.0,en,2011,4.477765,Standard,6.184035018213422,basedonnovel biography historicalfigure marilynmonroe michellewilliams eddieredmayne kennethbranagh juliaormond judidench simoncurtis drama,139
9515,The Matador,"['action', 'comedy', 'crime', 'drama', 'thriller']","['mexicocity', 'midlifecrisis', 'cocktail', 'independentfilm', 'stranger', 'hitman']","['piercebrosnan', 'gregkinnear', 'hopedavis', 'portiadawson', 'adamscott']",richardshepard,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",5.647538,6.2,136,2005-05-12,10000000.0,17297244.0,96.0,en,2005,0.7297244,Standard,6.099598964180613,mexicocity midlifecrisis cocktail independentfilm stranger hitman piercebrosnan gregkinnear hopedavis portiadawson adamscott richardshepard action comedy crime drama thriller,174
27322,Love Jones,"['comedy', 'drama', 'romance']","['sex', 'ex-boyfriend', 'independentfilm', 'africanamerican']","['larenztate', 'nialong', 'isaiahwashington', 'billbellamy', 'lisanicolecarson']",theodorewitcher,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",1.000178,8.1,12,1997-03-14,10000000.0,,104.0,en,1997,-1.0,Standard,6.105192496151211,sex ex-boyfriend independentfilm africanamerican larenztate nialong isaiahwashington billbellamy lisanicolecarson theodorewitcher comedy drama romance,150
328425,The Gift,"['thriller', 'mystery']","['detective', 'stalker', 'gift', 'bully', 'psychologicalthriller']","['jasonbateman', 'rebeccahall', 'joeledgerton', 'allisontolman', 'timgriffin']",joeledgerton,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",27.247013,6.7,1049,2015-07-30,5000000.0,58978653.0,108.0,en,2015,10.7957306,Standard,6.312997227567431,detective stalker gift bully psychologicalthriller jasonbateman rebeccahall joeledgerton allisontolman timgriffin joeledgerton thriller mystery,143
14120,End of the Spear,"['adventure', 'drama']",['drama'],"['louieleonardo', 'chadallen', 'jackguzman', 'chaseellison', 'sylviajefferies']",jimhanon,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people",1.83428,6.1,15,2005-12-02,,,108.0,en,2005,0.0,Standard,6.092234916843748,drama louieleonardo chadallen jackguzman chaseellison sylviajefferies jimhanon adventure drama,94
10050,Get Over It,"['comedy', 'romance']","['theatreplay', 'theatregroup', 'highschool', 'fallinginlove']","['kirstendunst', 'benfoster', 'melissasagemiller', 'colinhanks', 'zoesaldana']",tommyo'haver,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",11.592129,5.5,75,2001-03-08,10000000.0,,87.0,en,2001,-1.0,Standard,6.068960068400858,theatreplay theatregroup highschool fallinginlove kirstendunst benfoster melissasagemiller colinhanks zoesaldana tommyo'haver comedy romance,140
1542,Office Space,"['comedy', 'crime']","['suburbia', 'downsizing', 'softwareengineer', 'burnout', 'dallastexas', 'beachresort', 'coworkerrelationship', 'laziness', 'duringcreditsstinger', 'businessrivalry']","['ronlivingston', 'jenniferaniston', 'davidherman', 'ajaynaidu', 'diedrichbader']",mikejudge,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,18.366362,7.4,1050,1999-02-19,10000000.0,12827813.0,89.0,en,1999,0.2827813,Standard,6.567597353163759,suburbia downsizing softwareengineer burnout dallastexas beachresort coworkerrelationship laziness duringcreditsstinger businessrivalry ronlivingston jenniferaniston davidherman ajaynaidu diedrichbader mikejudge comedy crime,224
10490,Drop Dead Gorgeous,['comedy'],"['minnesota', 'motherrole', 'beautycontest', 'girlfromtheprovince', 'hicktown', 'evilmother', 'motherdaughterrelationship', 'envy', 'prettywoman', 'mocumentary']","['kirstendunst', 'ellenbarkin', 'deniserichards', 'amyadams', 'kirstiealley']",michaelpatrickjann,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",6.736274,6.4,86,1999-07-23,10000000.0,10571408.0,98.0,en,1999,0.0571408,Standard,6.105928182746935,minnesota motherrole beautycontest girlfromtheprovince hicktown evilmother motherdaughterrelationship envy prettywoman mocumentary kirstendunst ellenbarkin deniserichards amyadams kirstiealley michaelpatrickjann comedy,218
87093,Big Eyes,['drama'],"['wifehusbandrelationship', 'artist', 'courtcase']","['amyadams', 'christophwaltz', 'krystenritter', 'dannyhuston', 'jasonschwartzman']",timburton,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",28.570174,6.8,1196,2014-12-24,10000000.0,28883511.0,105.0,en,2014,1.8883511,Standard,6.371160095860203,wifehusbandrelationship artist courtcase amyadams christophwaltz krystenritter dannyhuston jasonschwartzman timburton drama,123
10029,Very Bad Things,"['comedy', 'crime', 'thriller']","['prostitute', 'hotel', 'cocaine', 'nudity', 'psychopath', 'stagnight', 'friends', 'murder', 'independentfilm', 'marijuana', 'blood', 'wedding', 'lasvegas', 'violence', 'death', 'accident']","['jonfavreau', 'lelandorser', 'camerondiaz', 'christianslater', 'jeremypiven']",peterberg,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",5.671691,6.2,179,1998-09-11,30000000.0,9898412.0,100.0,en,1998,-0.6700529333333334,Standard,6.101738968413899,prostitute hotel cocaine nudity psychopath stagnight friends murder independentfilm marijuana blood wedding lasvegas violence death accident jonfavreau lelandorser camerondiaz christianslater jeremypiven peterberg comedy crime thriller,235
9893,Sleepover,"['comedy', 'family']","['highschool', 'scavengerhunt', 'teenagecrush', 'slumberparty', 'teenager', 'teencomedy']","['alexapenavega', 'mikaboorem', 'janelynch', 'sarapaxton', 'brielarson']",joenussbaum,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",5.842299,5.3,101,2004-07-09,,,89.0,en,2004,0.0,Standard,6.050916878868826,highschool scavengerhunt teenagecrush slumberparty teenager teencomedy alexapenavega mikaboorem janelynch sarapaxton brielarson joenussbaum comedy family,153
11507,Body Double,"['crime', 'mystery', 'horror', 'thriller']","['femalenudity', 'pornography', 'claustrophobia', 'nudity', 'witness', 'police', 'movieinmovie', 'murder', 'neighbor', 'losangeles', 'peepingtom', 'pornactress', 'strugglingactor', 'voyeurism', 'actor']","['craigwasson', 'melaniegriffith', 'gregghenry', 'deborahshelton', 'guyboyd']",briandepalma,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",9.525626,6.4,137,1984-10-25,10000000.0,8801940.0,114.0,en,1984,-0.119806,Standard,6.113520398338666,femalenudity pornography claustrophobia nudity witness police movieinmovie murder neighbor losangeles peepingtom pornactress strugglingactor voyeurism actor craigwasson melaniegriffith gregghenry deborahshelton guyboyd briandepalma crime mystery horror thriller,261
37931,MacGruber,"['action', 'adventure', 'comedy']","['aftercreditsstinger', 'duringcreditsstinger']","['willforte', 'kristenwiig', 'valkilmer', 'ryanphillippe', 'mayarudolph']",jormataccone,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",14.038512,5.1,179,2010-05-21,10000000.0,6110000.0,90.0,en,2010,-0.389,Standard,6.004138096003867,aftercreditsstinger duringcreditsstinger willforte kristenwiig valkilmer ryanphillippe mayarudolph jormataccone action adventure comedy,135
3472,Dirty Pretty Things,"['crime', 'drama', 'thriller']","['londonengland', 'prostitute', 'hotel', 'nightwatchman', 'illegalimmigration', 'immigrationlaw', 'transplantedorgan', 'turk', 'delinquency']","['chiwetelejiofor', 'audreytautou', 'sergilópez', 'benedictwong', 'sophieokonedo']",stephenfrears,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",9.177896,6.8,131,2002-09-05,,,97.0,en,2002,0.0,Standard,6.139254694261298,londonengland prostitute hotel nightwatchman illegalimmigration immigrationlaw transplantedorgan turk delinquency chiwetelejiofor audreytautou sergilópez benedictwong sophieokonedo stephenfrears crime drama thriller,215
87818,Movie 43,['comedy'],"['slapstick', 'ensemblecast', 'duringcreditsstinger', 'womandirector', 'laxative']","['annafaris', 'emmastone', 'halleberry', 'katewinslet', 'hughjackman']",griffindunne,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",35.350303,4.4,797,2013-01-01,6000000.0,32438988.0,90.0,en,2013,4.406498,Standard,5.58042353907498,slapstick ensemblecast duringcreditsstinger womandirector laxative annafaris emmastone halleberry katewinslet hughjackman griffindunne comedy,141
13160,Over Her Dead Body,['comedy'],"['diary', 'romanticcomedy', 'deathoflover', 'spirit', 'deathbyaccident', 'psychic', 'movingon']","['evalongoria', 'jasonbiggs', 'lakebell', 'paulrudd', 'lindsaysloane']",jefflowell,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",12.067921,5.3,145,2008-02-01,10000000.0,,95.0,en,2008,-1.0,Standard,6.034258442511949,diary romanticcomedy deathoflover spirit deathbyaccident psychic movingon evalongoria jasonbiggs lakebell paulrudd lindsaysloane jefflowell comedy,146
88005,Seeking a Friend for the End of the World,"['comedy', 'drama', 'romance', 'sciencefiction']","['asteroid', 'roadtrip', 'endoftheworld', 'womandirector']","['stevecarell', 'keiraknightley', 'conniebritton', 'adambrody', 'robcorddry']",lorenescafaria,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",30.863082,6.3,700,2012-06-22,10000000.0,9636289.0,101.0,en,2012,-0.0363711,Standard,6.1494832157572485,asteroid roadtrip endoftheworld womandirector stevecarell keiraknightley conniebritton adambrody robcorddry lorenescafaria comedy drama romance sciencefiction,158
52067,Cedar Rapids,['comedy'],"['hotel', 'infidelity', 'one-nightstand', 'friendship', 'swimmingpool', 'drinking', 'naive', 'duringcreditsstinger']","['anneheche', 'edhelms', 'sigourneyweaver', 'johnc.reilly', 'robcorddry']",miguelarteta,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,10.254807,5.9,135,2011-02-11,,6861102.0,87.0,en,2011,0.0,Standard,6.079025131690586,hotel infidelity one-nightstand friendship swimmingpool drinking naive duringcreditsstinger anneheche edhelms sigourneyweaver johnc.reilly robcorddry miguelarteta comedy,169
73,American History X,['drama'],"['usa', 'neo-nazi', 'prison', 'skinhead', 'brotherbrotherrelationship', 'rape', 'fascism', 'brother', 'basketball', 'jail', 'school', 'swastika', 'losangeles', 'family', 'hate', 'neonazism', 'xenophobia', 'interracialfriendship', 'nazism', 'prisonrape']","['edwardnorton', 'edwardfurlong', ""beverlyd'angelo"", 'averybrooks', 'jenniferlien']",tonykaye,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",73.567232,8.2,3016,1998-10-30,20000000.0,23875127.0,119.0,en,1998,0.19375635,Standard,7.401748556954145,usa neo-nazi prison skinhead brotherbrotherrelationship rape fascism brother basketball jail school swastika losangeles family hate neonazism xenophobia interracialfriendship nazism prisonrape edwardnorton edwardfurlong beverlyd'angelo averybrooks jenniferlien tonykaye drama,275
134597,The Collection,"['horror', 'thriller']","['mercenary', 'party', 'sequel', 'gore', 'escape', 'serialkiller', 'maskedkiller', 'trap']","['joshstewart', 'christophermcdonald', 'emmafitzpatrick', 'leetergesen', 'erinway']",marcusdunstan,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",16.361743,5.9,289,2012-09-21,,6842058.0,94.0,en,2012,0.0,Standard,6.066065711609571,mercenary party sequel gore escape serialkiller maskedkiller trap joshstewart christophermcdonald emmafitzpatrick leetergesen erinway marcusdunstan horror thriller,163
24034,Teacher's Pet,"['animation', 'drama', 'family', 'music']",[],"['nathanlane', 'kelseygrammer', 'shaunfleming', 'debrajorupp', 'davidogdenstiers']",timothybjorklund,"Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue",1.374409,5.5,2,2004-01-16,10000000.0,,74.0,en,2004,-1.0,Standard,6.091528034600197, nathanlane kelseygrammer shaunfleming debrajorupp davidogdenstiers timothybjorklund animation drama family music,113
14283,The Red Violin,"['drama', 'thriller', 'mystery', 'music', 'romance']","['auction', 'violin']","['carlocecchi', 'irenegrazioli', 'anitalaurenzi', 'tommasopuntelli', 'samueleamighetti']",françoisgirard,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",6.18869,7.3,99,1998-09-10,18000000.0,9495408.0,131.0,en,1998,-0.4724773333333333,Standard,6.153890882047177,auction violin carlocecchi irenegrazioli anitalaurenzi tommasopuntelli samueleamighetti françoisgirard drama thriller mystery music romance,139
404,The Straight Story,['drama'],"['brotherbrotherrelationship', 'mississippi', 'wisconsin', 'lawnmower', 'iowa', 'biography', 'basedontruestory', 'independentfilm', 'familyrelationships', 'family', 'roadmovie']","['richardfarnsworth', 'sissyspacek', 'janegallowayheitz', 'josepha.carpenter', 'donaldwiegert']",davidlynch,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",15.280261,7.7,306,1999-10-15,10000000.0,,112.0,en,1999,-1.0,Standard,6.321604269202668,brotherbrotherrelationship mississippi wisconsin lawnmower iowa biography basedontruestory independentfilm familyrelationships family roadmovie richardfarnsworth sissyspacek janegallowayheitz josepha.carpenter donaldwiegert davidlynch drama,240
13201,Deuces Wild,"['action', 'crime', 'drama', 'romance']","['gang', 'newyorkcity', 'drugoverdose']","['stephendorff', 'fairuzabalk', 'bradrenfro', 'normanreedus', 'maxperlich']",scottkalvert,"1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.",0.753481,5.5,34,2002-05-03,,,96.0,en,2002,0.0,Standard,6.081418604399809,gang newyorkcity drugoverdose stephendorff fairuzabalk bradrenfro normanreedus maxperlich scottkalvert action crime drama romance,129
209403,Bad Words,['comedy'],"['competition', 'satire', 'spellingbee', 'estrangedfather', 'unlikelyfriendship', 'angerissues']","['jasonbateman', 'kathrynhahn', 'rohanchand', 'philipbakerhall', 'allisonjanney']",jasonbateman,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",14.105392,6.4,334,2013-09-06,9500000.0,7800000.0,88.0,en,2013,-0.1789473684210526,Standard,6.139499261129719,competition satire spellingbee estrangedfather unlikelyfriendship angerissues jasonbateman kathrynhahn rohanchand philipbakerhall allisonjanney jasonbateman comedy,163
7942,"Run, Fatboy, Run","['comedy', 'romance']","['fathersonrelationship', 'newlove', 'fiancé', 'training', 'rent', 'jogging', 'marathon', 'wedding', 'pregnancy']","['simonpegg', 'thandienewton', 'hankazaria', 'dylanmoran', 'harishpatel']",davidschwimmer,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",14.905357,6.2,238,2007-09-06,10000000.0,33000000.0,100.0,en,2007,2.3,Standard,6.104531012751975,fathersonrelationship newlove fiancé training rent jogging marathon wedding pregnancy simonpegg thandienewton hankazaria dylanmoran harishpatel davidschwimmer comedy romance,173
73247,Heartbeeps,"['comedy', 'romance', 'family']","['servant', 'future', 'chase', 'lovers', 'outlaw', 'robot']","['andykaufman', 'bernadettepeters', 'randyquaid', 'kennethmcmillan', 'melaniemayron']",allanarkush,Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together.,0.518056,3.8,6,1981-12-18,10000000.0,2154696.0,79.0,en,1981,-0.7845304,Standard,6.08471491806452,servant future chase lovers outlaw robot andykaufman bernadettepeters randyquaid kennethmcmillan melaniemayron allanarkush comedy romance family,144
253331,Black or White,['drama'],"['grievingwidower', 'widower']","['kevincostner', 'jillianestell', 'jenniferehle', 'gillianjacobs', 'octaviaspencer']",mikebinder,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",12.172131,6.5,115,2014-09-06,9000000.0,21571189.0,121.0,en,2014,1.3967987777777775,Standard,6.116181117476299,grievingwidower widower kevincostner jillianestell jenniferehle gillianjacobs octaviaspencer mikebinder drama,109
34043,On the Line,"['comedy', 'family', 'romance']",[],"['lancebass', 'joeyfatone', 'emmanuellechriqui', 'jamesbulliard', 'algreen']",ericbross,'N Sync heartthrobs Lance Bass and Joey Fatone stretch their thespian muscles in their acting debut. A young man (Bass) is smitten with a girl (Emmanuelle Chriqui) he meets on a subway train and spends the rest of the movie trying to reunite with her. The man's best friend (Fatone) helps him in his quest by wallpapering Chicago with posters and signs that soon become the talk of the town.,3.084874,4.1,10,2001-10-26,,,85.0,en,2001,0.0,Standard,6.081393743171501, lancebass joeyfatone emmanuellechriqui jamesbulliard algreen ericbross comedy family romance,93
